기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_1_유동인구_수,시간대_2_유동인구_수,시간대_3_유동인구_수,시간대_4_유동인구_수,시간대_5_유동인구_수,시간대_6_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
2018,1,A,골목상권,1000921,삼성로64길,1573801,832141,741657,410174,263288,223647,348212,207994,120486,152469,225217,287961,301312,411211,195654,228770,239659,238934,205250,207864,219401,233921
2018,1,A,골목상권,1000922,삼성로69길,2281578,1183183,1098393,511088,449102,385381,497913,281813,156280,264380,344004,428374,406441,564111,274274,333698,346614,346578,310610,313415,315023,315644
2018,1,A,골목상권,1000933,일원로3길,1239690,659339,580345,54760,252168,238797,226973,245988,221008,170451,246561,226336,217799,246663,131898,184525,195461,192101,180711,184435,154880,147580
2018,1,A,골목상권,1000934,일원로9길,1111390,585260,526123,44971,228792,213552,201842,221445,200793,154149,221214,200841,194143,220974,120085,165644,175481,172770,162252,165203,138148,131890
2018,1,A,골목상권,1000935,테헤란로81길,1693364,986755,706607,41577,428750,537731,370917,189373,125017,151545,269600,408655,320809,377750,164997,275911,299203,299563,274715,277236,151614,115121
2018,1,A,골목상권,1000945,백제고분로31길,2185790,1086025,1099762,141933,500632,540796,394854,323465,284110,392350,373137,325096,337479,470545,287187,307493,305882,315182,300096,307784,322801,326571
2018,1,A,골목상권,1000946,백제고분로32길,817060,425558,391506,32866,195914,213824,149962,121310,103183,164084,161993,120630,117678,152716,99962,118400,115713,116539,111721,115179,119894,119638
2018,1,A,골목상권,1000947,백제고분로33길,1385367,698914,686446,53766,326278,357333,244628,215684,187685,264035,250124,210152,201090,277875,182079,194025,192788,196421,189092,194850,207091,211115
2018,1,A,골목상권,1000957,송이로36길,1216122,656186,559931,110308,259907,292400,216928,210044,126533,183201,228554,205746,200354,254301,143958,171783,172016,174990,163085,169112,203574,161563
2018,1,A,골목상권,1000958,송파대로30길,1600231,906213,694017,67411,306553,366238,339008,314362,206647,232108,257253,291586,256758,356201,206336,235033,240694,246165,233359,241287,217475,186217
2018,1,A,골목상권,1000959,양재대로62길,1164918,641774,523144,73951,217308,253342,238257,227736,154310,175172,200686,207533,189135,247859,144540,168276,171289,176125,167290,172653,162309,146979
2018,3,A,골목상권,1000180,망우로18길,1532998,798478,734525,122478,652321,223850,178593,187940,167830,309004,286370,225302,217794,300248,194278,216984,217024,214812,218470,217436,226293,221978
2018,3,A,골목상권,1000181,망우로21길,2038115,1017496,1020630,156114,836567,308989,243717,256157,236586,427024,389984,290978,280485,391094,258560,285574,285047,285024,286486,287250,301682,307063
2018,3,A,골목상권,1000182,무학로16길,721267,399037,322232,19013,143630,160660,140360,143747,113855,144772,151870,120481,110243,125714,68204,111112,110340,103712,113045,112345,87669,83048
2018,3,A,골목상권,1000036,동호로15길,2589483,1307362,1282115,155067,691749,573033,425809,382150,361662,404074,413732,439738,428812,595112,308014,377388,384802,369872,393213,404403,343142,316655
2018,3,A,골목상권,1000037,동호로20길,1868555,961983,906571,84386,501788,409530,325067,309459,238323,248205,315554,347022,322303,426350,209129,272469,280685,270673,288137,292314,242634,221630
2018,3,A,골목상권,1000038,동호로8길,2462235,1239667,1222564,149510,632119,537552,404353,373185,365497,382060,396451,409192,397907,569162,307454,359990,365026,347033,371188,384162,325558,309281
2018,3,A,골목상권,1000084,한남대로20길,1099945,504269,595677,16435,287125,318001,208135,144134,126119,131745,183819,201260,196021,251516,135586,153448,163168,164774,169324,172751,149421,127056
2018,3,A,골목상권,1000085,회나무로13길,1159394,552918,606472,33066,414559,362450,181022,93390,74900,176679,175662,166054,182656,290138,168199,141156,151352,154641,150191,169191,210052,182812
2018,3,A,골목상권,1000086,효창원로39길,1393561,730476,663090,65839,292189,316839,265580,237368,215754,274296,264103,207882,198717,276154,172403,195361,193330,194949,199660,211926,200063,198269
2018,3,A,골목상권,1000132,광나루로52길,2286322,1126965,1159346,231123,558301,443885,421334,361297,270389,385700,373473,362681,382658,511666,270150,314149,311227,319782,316430,331334,365677,327725
2018,3,A,골목상권,1000133,긴고랑로20길,2921153,1480872,1440284,148569,691851,595256,487098,555176,443196,526953,503342,428775,437704,638938,385461,417032,416425,403976,404228,421651,428345,429491
2018,3,A,골목상권,1000134,긴고랑로7길,1593012,822564,770447,66679,329099,324121,283524,337367,252222,358103,277835,220775,222921,319806,193563,227310,224319,219141,215477,224959,238367,243436
2018,3,A,골목상권,1000183,무학로45길,2086754,1236640,850109,165416,887558,344935,255671,241490,191689,342573,355216,371866,343142,436978,236978,319500,328180,308951,317641,315536,256887,240059
2018,3,A,골목상권,1000184,사가정로13길,802673,340835,461841,64167,239216,139074,125772,129533,104916,73711,118751,176068,190346,188550,55259,104885,118599,117527,119376,120216,116038,106035
2018,3,A,골목상권,1000185,사가정로23가길,804552,417096,387450,69335,148765,153196,154516,144097,134644,142638,133228,122670,120651,180350,105011,113760,111991,111227,110734,114460,119669,122711
2018,3,A,골목상권,1000039,명동길,4379449,2220272,2159177,102447,1277266,1108810,835032,605308,450589,173557,607609,1076982,1003810,1164050,353448,671754,726342,647760,688629,751748,494200,399030
2018,3,A,골목상권,1000040,삼일대로4길,2485221,1422377,1062842,38720,575219,573573,536010,428069,333626,141083,406281,626098,517671,584179,209906,405206,431352,378517,410409,444851,225247,189644
2018,3,A,골목상권,1000041,장충단로8길,1402414,720465,681949,38641,387595,326718,247002,232430,170031,209105,243096,265114,238596,294236,152271,207102,215816,204722,214559,218304,179614,162287
2018,3,A,골목상권,1000087,후암로28길,916355,484987,431374,49085,218894,207423,179545,144870,116541,182780,163282,151817,131915,184773,101789,130141,129017,129525,132961,134251,128869,131607
2018,3,A,골목상권,1000088,고산자로6길,2545417,1261940,1283485,223947,812344,505231,381908,337629,284368,421987,420016,380698,378408,590063,354252,341810,353734,361299,362543,381556,378870,365605
2018,3,A,골목상권,1000089,금호산2길,1766547,840941,925610,111996,318838,390316,311448,307900,326064,439454,330361,219772,224568,329368,223031,244388,246081,247717,249500,253890,259216,265766
2018,3,A,골목상권,1000135,긴고랑로8길,1131316,585149,546175,22869,263181,254517,197548,230102,163097,228633,201932,161532,159658,235618,143938,161744,162140,154141,154063,160902,168581,169747
2018,3,A,골목상권,1000136,긴고랑로9길,1643960,841454,802497,74678,348372,332569,289584,342677,256078,340028,286147,237944,236534,340896,202406,237737,235439,224459,219645,229254,243969,253446
2018,3,A,골목상권,1000137,능동로13길,4602203,2359046,2243167,348096,2588695,706326,397657,336970,224456,926865,608146,514180,592726,1136985,823294,599114,619026,632652,631349,696330,763500,660237
2018,3,A,골목상권,1000186,사가정로2길,2480578,1254158,1226425,121925,524689,490274,438298,474886,430515,515209,485906,370162,365799,461423,282081,359532,359881,356721,358707,369633,336072,340036
2018,3,A,골목상권,1000187,서울시립대로16길,1940791,960862,979934,184176,566518,336625,303359,296361,253739,288712,324149,340140,347499,423748,216547,267048,279422,278397,284207,285357,277672,268692
2018,3,A,골목상권,1000188,서울시립대로29길,2413640,1245026,1168622,192529,901587,365154,296690,319629,338066,492482,502184,358455,334452,432262,293798,342765,343927,346718,347831,351805,327430,353171
2018,3,A,골목상권,1000042,청구로17길,2342585,1179629,1162953,126073,602720,507396,407356,381990,317043,368626,388885,397277,385297,526728,275771,341739,350010,338809,358236,367191,308191,278403
2018,3,A,골목상권,1000043,청구로1길,1232646,589440,643204,68777,264584,262371,225976,220789,190147,287534,233209,181277,170883,223068,136669,180011,180368,180273,183390,184915,164111,159581
2018,3,A,골목상권,1000044,퇴계로12길,1386530,608227,778301,26711,286319,335013,260844,241570,236061,92965,213621,375876,349407,271450,83217,202317,220242,207271,216471,226380,194282,119574
2018,3,A,골목상권,1000090,금호산길,2145664,1021006,1124661,140783,393576,495843,380249,358566,376657,466403,416464,282260,281098,418066,281383,298073,300662,301276,302002,308506,317508,317660
2018,3,A,골목상권,1000091,둘레9길,1037652,569779,467874,45333,219685,233001,182767,224992,131875,162780,175312,182600,183384,223081,110501,146474,149523,150412,152545,157186,149032,132480
2018,3,A,골목상권,1000092,뚝섬로5길,1345045,763869,581176,47887,348051,351954,257805,214218,125128,135542,245157,296115,270711,283437,114082,207826,214305,208998,222707,227206,148155,115853
2018,3,A,골목상권,1000138,능동로19길,2685574,1360012,1325562,184220,1483065,409757,239771,221847,146923,580272,434630,328185,345694,581860,414931,358286,367500,375609,378319,395751,423074,387034
2018,3,A,골목상권,1000139,능동로34길,1991763,989023,1002746,87739,592473,455884,299944,315434,240300,308990,304108,297580,314822,486641,279622,272717,283095,285821,282804,297932,297281,272106
2018,3,A,골목상권,1000140,능동로3길,1720430,856841,863597,90732,415456,344030,289206,336116,244900,381475,282481,218741,241241,371532,224969,232763,234452,235858,226409,238209,283983,268747
2018,3,A,골목상권,1000189,서울시립대로4길,2472159,1231575,1240584,118647,497299,570987,448573,430162,406487,558179,501247,344979,331518,438099,298119,347158,346491,348587,349440,344773,370299,365415
2018,3,A,골목상권,1000190,약령시로17길,1467642,798156,669491,36916,228989,213794,211781,329942,446218,224323,252582,248892,296464,311775,133623,200725,206341,205229,204800,214125,221079,215342
2018,3,A,골목상권,1000191,왕산로32길,1205358,605097,600253,25387,230890,207436,190791,235002,315842,171195,214527,224398,233945,249118,112166,172206,174736,176260,176233,187588,171715,146630
2018,3,A,골목상권,1000045,퇴계로18길,842675,398898,443776,38958,249118,197520,147907,116771,92392,46163,128341,197393,194833,209252,66696,124353,132167,125489,130177,128712,113152,88632
2018,3,A,골목상권,1000046,퇴계로46길,1656850,872605,784242,73042,536603,345115,281621,242226,178243,211084,295440,356953,307422,327820,158144,259743,270065,256894,281218,275837,179668,133437
2018,3,A,골목상권,1000047,퇴계로56길,1793445,925561,867884,52783,515516,427520,323547,270055,204019,226415,319395,370746,325320,365677,185898,272060,284767,270457,289998,294174,210572,171421
2018,3,A,골목상권,1000093,마장로27길,1902333,977404,924929,87956,517206,369077,324655,349438,254013,417471,381828,274278,257303,349249,222210,277093,276606,248272,285628,291002,269068,254671
2018,3,A,골목상권,1000094,마장로39길,1272175,663193,608985,63596,342973,255027,202437,210227,197913,265010,279899,175870,166507,226792,158096,187203,187756,161203,180134,187420,187003,181460
2018,3,A,골목상권,1000095,마조로16길,1645412,834401,811019,95706,532105,300019,239675,247598,230307,343995,333410,225373,224521,311430,206677,238634,239706,211288,234434,243968,243599,233800
2018,3,A,골목상권,1000141,능동로4길,1633452,799222,834236,124768,377023,329675,283270,288662,230050,283655,285187,219031,243166,375669,226761,219385,218114,222611,214523,227869,274678,256274
2018,3,A,골목상권,1000142,동일로18길,3071409,1523624,1547782,140343,1145019,572831,433802,467223,312182,563446,424132,416086,468821,771411,427494,418926,430620,431844,426710,454688,479938,428692
2018,3,A,골목상권,1000143,동일로24길,3329071,1705559,1623521,235846,1771209,548122,324516,267330,182046,626725,417407,379133,432212,865837,607752,435251,450415,457980,453243,508590,554035,469568
2018,2,A,골목상권,1000965,오금로46길,1124009,548227,575782,122069,198167,203642,192905,220666,186567,222861,216227,165762,161774,221889,135496,156542,154058,155778,155217,158969,165143,178304
2018,2,A,골목상권,1000966,풍성로25길,1935397,939942,995452,94639,393655,387699,340514,379301,339592,311965,327451,311916,314149,441684,228245,261602,267728,269008,269189,281733,290921,295224
2018,3,A,골목상권,1000001,계동길,625667,337136,288538,42859,124939,153319,126898,99257,78395,53503,116375,158805,138488,123946,34561,89553,97445,93756,100810,101291,79684,63134
2018,3,A,골목상권,1000048,퇴계로8길,1823940,872395,951543,20566,337410,470295,382585,320700,292378,116278,327328,506347,453626,325455,94914,285345,304167,282702,304975,313981,212127,120647
2018,3,A,골목상권,1000049,퇴계로90길,2405246,1244529,1160714,104849,512537,494566,412995,479721,400607,417605,423002,394931,376679,515231,277806,346164,354531,351071,364189,375493,326813,286964
2018,3,A,골목상권,1000050,녹사평대로11길,134454,75730,58721,6371,30061,30367,30171,23029,14457,26945,30332,22186,20139,22509,12335,20052,19491,19312,19421,19847,17893,18430
2018,3,A,골목상권,1000096,마조로1길,2437627,1197714,1239918,189620,1105706,410718,283568,258673,189342,390632,312670,341503,381726,644025,367080,324252,334885,335608,350701,377270,388141,326773
2018,3,A,골목상권,1000097,매봉길,1101220,515852,585367,54868,202744,261719,204042,175962,201882,254476,217921,141693,141014,204428,141690,153072,153392,152017,154993,157139,163152,167467
2018,3,A,골목상권,1000098,무수막길,1873895,888887,985004,123663,342625,446438,337736,309967,313468,413537,360297,244404,246266,365573,243827,257882,263108,263379,263192,269181,277981,279184
2018,3,A,골목상권,1000144,뚝섬로23길,2288625,1124434,1164193,80369,637033,447131,371738,443583,308766,481350,351902,313564,343195,520074,278524,316330,320382,319288,315895,326610,353208,336909
2018,3,A,골목상권,1000145,뚝섬로24길,1446125,750375,695761,60703,324603,296997,246325,304326,213187,358601,242213,178998,195406,291278,179634,199982,199993,199498,192823,200448,231084,222294
2018,3,A,골목상권,1000146,뚝섬로48길,1789097,900789,888319,125997,385970,390461,308769,315084,262800,411018,326792,226970,229627,354353,240339,248814,245412,246039,246819,253029,276166,272835
2018,3,A,골목상권,1000002,난계로27길,2497309,1384322,1112986,88935,506999,505718,428792,502654,464209,308389,427132,509617,516579,514188,221399,340649,358670,326396,329581,366967,396334,378719
2018,3,A,골목상권,1000003,돈화문로11가길,1860403,1050392,810010,52705,576960,365873,292711,272942,299216,163948,237961,387194,389912,486098,195294,252352,277319,277199,278525,300594,281580,192833
2018,3,A,골목상권,1000004,명륜길,1236837,609772,627081,152422,632040,137843,129468,100851,84218,240692,237478,212874,204640,223291,117870,181642,188867,187149,193894,177852,156244,151189
